event_id,user_id,event_time,event_name,order_value
E3396,U0632,2025-03-16,browse,
E3397,U0632,2025-02-01,login,
E3398,U0632,2025-02-14,login,
E3399,U0632,2025-03-26,feature_used,
E3400,U0633,2025-02-07,purchase,38.63
E3401,U0633,2025-03-03,browse,
E3402,U0633,2025-01-18,login,
E3403,U0633,2025-04-19,login,
E3404,U0633,2025-04-13,login,
E3405,U0634,2025-04-10,browse,
E3406,U0634,2025-04-04,login,
E3407,U0634,2025-01-25,purchase,63.88
E3408,U0634,2025-03-07,browse,
E3409,U0635,2025-01-10,login,
E3410,U0635,2025-02-06,browse,
E3411,U0635,2025-02-18,browse,
E3412,U0635,2025-03-27,purchase,53.31
E3413,U0635,2025-01-13,purchase,71.04
E3414,U0635,2025-02-24,login,
E3415,U0635,2025-01-17,browse,
E3416,U0636,2025-01-26,browse,
E3417,U0636,2025-04-14,purchase,84.95
E3418,U0636,2025-02-15,purchase,28.1
E3419,U0636,2025-04-28,login,
E3420,U0637,2025-02-04,browse,
E3421,U0637,2025-03-18,login,
E3422,U0637,2025-03-17,purchase,111.33
E3423,U0637,2025-02-16,purchase,22.69
E3424,U0638,2025-03-19,browse,
E3425,U0638,2025-04-23,purchase,98.2
E3426,U0638,2025-04-19,browse,
E3427,U0638,2025-04-16,browse,
E3428,U0638,2025-03-30,browse,
E3429,U0638,2025-02-02,login,
E3430,U0638,2025-04-07,purchase,50.92
E3431,U0638,2025-04-13,feature_used,
E3432,U0639,2025-04-01,purchase,73.83
E3433,U0639,2025-04-05,purchase,42.04
E3434,U0639,2025-02-25,browse,
E3435,U0639,2025-02-01,login,
E3436,U0639,2025-04-06,feature_used,
E3437,U0640,2025-02-26,purchase,66.12
E3438,U0640,2025-01-02,browse,
E3439,U0640,2025-01-13,browse,
E3440,U0640,2025-01-04,login,
E3441,U0640,2025-03-25,login,
E3442,U0640,2025-02-19,browse,
E3443,U0641,2025-02-24,browse,
E3444,U0641,2025-04-14,browse,
E3445,U0641,2025-02-25,browse,
E3446,U0641,2025-01-14,purchase,21.57
E3447,U0642,2025-04-23,purchase,101.51
E3448,U0642,2025-01-13,login,
E3449,U0642,2025-01-19,login,
E3450,U0642,2025-02-13,browse,
E3451,U0642,2025-04-22,purchase,73.35
E3452,U0642,2025-03-30,purchase,73.13
E3453,U0643,2025-04-17,browse,
E3454,U0643,2025-01-12,purchase,28.7
E3455,U0643,2025-01-13,browse,
E3456,U0643,2025-04-10,browse,
E3457,U0643,2025-04-13,login,
E3458,U0643,2025-04-08,login,
E3459,U0643,2025-03-29,feature_used,
E3460,U0644,2025-03-01,login,
E3461,U0644,2025-02-26,purchase,29.74
E3462,U0644,2025-04-09,login,
E3463,U0644,2025-02-15,purchase,118.51
E3464,U0644,2025-01-22,browse,
E3465,U0644,2025-03-28,login,
E3466,U0644,2025-04-12,feature_used,
E3467,U0645,2025-01-07,browse,
E3468,U0645,2025-02-07,browse,
E3469,U0645,2025-02-06,browse,
E3470,U0645,2025-03-09,login,
E3471,U0645,2025-03-24,feature_used,
E3472,U0646,2025-01-15,login,
E3473,U0646,2025-04-05,login,
E3474,U0646,2025-03-14,login,
E3475,U0646,2025-04-17,login,
E3476,U0646,2025-02-22,login,
E3477,U0646,2025-01-25,purchase,26.48
E3478,U0647,2025-03-09,login,
E3479,U0647,2025-04-03,browse,
E3480,U0647,2025-01-15,browse,
E3481,U0647,2025-03-15,feature_used,
E3482,U0648,2025-04-18,login,
E3483,U0648,2025-04-10,purchase,47.84
E3484,U0648,2025-03-27,login,
E3485,U0649,2025-04-30,purchase,75.37
E3486,U0649,2025-03-21,purchase,48.24
E3487,U0649,2025-03-15,browse,
E3488,U0650,2025-01-01,purchase,76.87
E3489,U0650,2025-01-29,purchase,64.22
E3490,U0650,2025-02-20,login,
E3491,U0650,2025-03-05,login,
E3492,U0650,2025-01-04,login,
E3493,U0650,2025-04-03,feature_used,
E3494,U0651,2025-04-06,login,
E3495,U0651,2025-02-06,login,
E3496,U0651,2025-04-24,login,
E3497,U0651,2025-03-20,purchase,77.45
E3498,U0651,2025-03-31,feature_used,
E3499,U0652,2025-01-20,login,
E3500,U0652,2025-03-14,purchase,92.48
E3501,U0652,2025-02-28,browse,
E3502,U0653,2025-04-07,browse,
E3503,U0653,2025-01-01,purchase,75.93
E3504,U0653,2025-01-13,browse,
E3505,U0653,2025-04-20,browse,
E3506,U0653,2025-01-27,purchase,80.78
E3507,U0653,2025-04-02,feature_used,
E3508,U0654,2025-03-28,login,
E3509,U0654,2025-03-09,browse,
E3510,U0654,2025-03-25,browse,
E3511,U0654,2025-03-24,browse,
E3512,U0654,2025-02-11,purchase,19.38
E3513,U0654,2025-04-01,purchase,45.05
E3514,U0655,2025-01-09,browse,
E3515,U0655,2025-03-02,browse,
E3516,U0655,2025-01-20,login,
E3517,U0655,2025-04-16,browse,
E3518,U0655,2025-04-19,login,
E3519,U0656,2025-04-06,login,
E3520,U0656,2025-01-30,browse,
E3521,U0656,2025-01-08,browse,
E3522,U0656,2025-03-26,feature_used,
E3523,U0657,2025-03-08,login,
E3524,U0657,2025-02-23,browse,
E3525,U0657,2025-01-26,browse,
E3526,U0658,2025-02-17,browse,
E3527,U0658,2025-02-24,browse,
E3528,U0658,2025-04-17,purchase,38.65
E3529,U0658,2025-04-24,login,
E3530,U0659,2025-02-08,purchase,50.16
E3531,U0659,2025-01-15,purchase,99.84
E3532,U0659,2025-02-22,browse,
E3533,U0659,2025-03-29,login,
E3534,U0659,2025-03-05,purchase,46.93
E3535,U0660,2025-04-01,purchase,64.47
E3536,U0660,2025-01-29,purchase,87.62
E3537,U0660,2025-02-06,purchase,10.19
E3538,U0661,2025-03-28,purchase,42.88
E3539,U0661,2025-04-12,login,
E3540,U0661,2025-04-06,login,
E3541,U0661,2025-02-14,login,
E3542,U0661,2025-04-24,browse,
E3543,U0661,2025-04-09,login,
E3544,U0661,2025-03-06,purchase,75.4
E3545,U0662,2025-01-21,purchase,18.78
E3546,U0662,2025-02-23,login,
E3547,U0662,2025-01-10,purchase,98.64
E3548,U0662,2025-01-24,browse,
E3549,U0662,2025-04-07,feature_used,
E3550,U0663,2025-04-05,browse,
E3551,U0663,2025-04-09,login,
E3552,U0663,2025-02-08,login,
E3553,U0663,2025-02-11,login,
E3554,U0663,2025-01-23,browse,
E3555,U0663,2025-03-11,login,
E3556,U0664,2025-04-29,purchase,9.81
E3557,U0664,2025-02-19,purchase,59.7
E3558,U0664,2025-04-03,browse,
E3559,U0664,2025-01-12,purchase,79.05
E3560,U0664,2025-04-13,purchase,104.15
E3561,U0664,2025-02-16,browse,
E3562,U0664,2025-04-13,feature_used,
E3563,U0665,2025-02-08,login,
E3564,U0665,2025-02-14,browse,
E3565,U0665,2025-02-01,login,
E3566,U0666,2025-03-31,login,
E3567,U0666,2025-04-30,login,
E3568,U0666,2025-02-24,purchase,83.11
E3569,U0666,2025-01-20,browse,
E3570,U0666,2025-03-22,browse,
E3571,U0667,2025-01-26,purchase,76.0
E3572,U0667,2025-02-24,browse,
E3573,U0667,2025-04-24,browse,
E3574,U0667,2025-02-17,browse,
E3575,U0667,2025-01-29,login,
E3576,U0667,2025-04-04,feature_used,
E3577,U0668,2025-04-14,login,
E3578,U0668,2025-04-05,browse,
E3579,U0668,2025-03-03,browse,
E3580,U0668,2025-04-15,purchase,67.5
E3581,U0668,2025-04-11,browse,
E3582,U0668,2025-03-15,feature_used,
E3583,U0669,2025-02-14,login,
E3584,U0669,2025-04-18,login,
E3585,U0669,2025-03-16,login,
E3586,U0669,2025-02-11,browse,
E3587,U0669,2025-02-16,login,
E3588,U0669,2025-01-05,browse,
E3589,U0670,2025-03-19,login,
E3590,U0670,2025-02-09,browse,
E3591,U0670,2025-01-17,login,
E3592,U0670,2025-03-01,purchase,24.8
E3593,U0670,2025-04-09,login,
E3594,U0670,2025-03-18,feature_used,
E3595,U0671,2025-01-24,purchase,67.8
E3596,U0671,2025-01-28,purchase,96.76
E3597,U0671,2025-03-03,login,
E3598,U0671,2025-04-17,purchase,54.37
E3599,U0671,2025-01-17,purchase,24.24
E3600,U0671,2025-04-11,browse,
E3601,U0671,2025-01-20,login,
E3602,U0672,2025-03-03,login,
E3603,U0672,2025-04-30,login,
E3604,U0672,2025-04-25,login,
E3605,U0673,2025-02-16,purchase,112.39
E3606,U0673,2025-01-04,login,
E3607,U0673,2025-04-10,browse,
E3608,U0673,2025-04-07,feature_used,
E3609,U0674,2025-03-03,browse,
E3610,U0674,2025-02-21,purchase,105.84
E3611,U0674,2025-02-17,browse,
E3612,U0674,2025-03-08,browse,
E3613,U0674,2025-02-15,purchase,51.5
E3614,U0674,2025-04-07,browse,
E3615,U0675,2025-04-09,login,
E3616,U0675,2025-03-17,login,
E3617,U0675,2025-02-23,login,
E3618,U0675,2025-03-10,purchase,77.61
E3619,U0675,2025-01-10,purchase,42.88
E3620,U0676,2025-03-11,browse,
E3621,U0676,2025-02-09,browse,
E3622,U0676,2025-02-23,purchase,50.14
E3623,U0676,2025-04-19,login,
E3624,U0676,2025-02-13,browse,
E3625,U0677,2025-01-12,login,
E3626,U0677,2025-01-11,login,
E3627,U0677,2025-03-11,browse,
E3628,U0677,2025-01-12,purchase,19.1
E3629,U0677,2025-04-01,purchase,57.22
E3630,U0678,2025-02-09,purchase,84.35
E3631,U0678,2025-01-06,browse,
E3632,U0678,2025-01-20,login,
E3633,U0678,2025-01-11,browse,
E3634,U0678,2025-04-06,purchase,64.05
E3635,U0678,2025-03-28,feature_used,
E3636,U0679,2025-01-31,login,
E3637,U0679,2025-03-01,browse,
E3638,U0679,2025-04-20,login,
E3639,U0679,2025-02-06,purchase,9.87
E3640,U0680,2025-01-29,browse,
E3641,U0680,2025-02-16,purchase,118.79
E3642,U0680,2025-01-30,browse,
E3643,U0680,2025-04-25,purchase,93.81
E3644,U0680,2025-03-31,purchase,84.05
E3645,U0680,2025-03-25,purchase,25.55
E3646,U0681,2025-01-11,browse,
E3647,U0681,2025-02-17,browse,
E3648,U0681,2025-01-05,browse,
E3649,U0681,2025-03-10,browse,
E3650,U0681,2025-03-05,login,
E3651,U0682,2025-02-25,purchase,119.62
E3652,U0682,2025-04-15,login,
E3653,U0682,2025-01-04,browse,
E3654,U0682,2025-04-10,login,
E3655,U0682,2025-02-17,browse,
E3656,U0682,2025-04-30,login,
E3657,U0682,2025-01-17,browse,
E3658,U0683,2025-03-19,login,
E3659,U0683,2025-01-04,login,
E3660,U0683,2025-02-13,browse,
E3661,U0683,2025-02-25,purchase,66.91
E3662,U0683,2025-02-11,login,
E3663,U0683,2025-04-10,purchase,81.88
E3664,U0683,2025-04-24,login,
E3665,U0684,2025-02-17,login,
E3666,U0684,2025-03-17,purchase,34.74
E3667,U0684,2025-04-10,purchase,63.09
E3668,U0684,2025-02-02,login,
E3669,U0684,2025-02-05,browse,
E3670,U0684,2025-04-09,feature_used,
E3671,U0685,2025-01-12,purchase,35.9
E3672,U0685,2025-01-22,login,
E3673,U0685,2025-01-17,browse,
E3674,U0685,2025-01-07,purchase,68.83
E3675,U0686,2025-04-17,purchase,33.74
E3676,U0686,2025-02-25,purchase,106.74
E3677,U0686,2025-03-04,browse,
E3678,U0686,2025-03-22,login,
E3679,U0686,2025-01-08,browse,
E3680,U0686,2025-02-28,purchase,25.97
E3681,U0686,2025-02-14,login,
E3682,U0687,2025-01-07,purchase,85.0
E3683,U0687,2025-02-19,login,
E3684,U0687,2025-01-14,purchase,65.96
E3685,U0687,2025-02-07,login,
E3686,U0687,2025-04-14,login,
E3687,U0687,2025-04-11,feature_used,
E3688,U0688,2025-03-11,login,
E3689,U0688,2025-01-02,purchase,101.99
E3690,U0688,2025-03-11,purchase,11.7
E3691,U0688,2025-04-20,purchase,74.48
E3692,U0688,2025-02-12,login,
E3693,U0688,2025-01-04,login,
E3694,U0688,2025-02-25,login,
E3695,U0688,2025-04-02,feature_used,
E3696,U0689,2025-03-31,login,
E3697,U0689,2025-04-14,browse,
E3698,U0689,2025-02-24,login,
E3699,U0689,2025-01-01,purchase,23.71
E3700,U0689,2025-03-31,browse,
E3701,U0690,2025-02-08,purchase,97.31
E3702,U0690,2025-03-24,browse,
E3703,U0690,2025-01-25,browse,
E3704,U0690,2025-02-07,login,
E3705,U0690,2025-03-26,browse,
E3706,U0691,2025-04-21,purchase,33.37
E3707,U0691,2025-04-14,purchase,80.2
E3708,U0691,2025-03-18,purchase,105.78
E3709,U0691,2025-03-17,purchase,6.37
E3710,U0691,2025-04-06,feature_used,
E3711,U0692,2025-03-12,purchase,109.94
E3712,U0692,2025-03-31,purchase,81.45
E3713,U0692,2025-03-12,browse,
E3714,U0693,2025-04-11,purchase,5.93
E3715,U0693,2025-04-05,purchase,67.06
E3716,U0693,2025-03-28,purchase,7.6
E3717,U0693,2025-02-26,browse,
E3718,U0693,2025-04-01,purchase,38.81
E3719,U0693,2025-04-30,purchase,39.61
E3720,U0693,2025-03-27,browse,
E3721,U0693,2025-04-13,feature_used,
E3722,U0694,2025-01-21,purchase,63.47
E3723,U0694,2025-04-10,login,
E3724,U0694,2025-02-22,browse,
E3725,U0695,2025-02-18,login,
E3726,U0695,2025-04-16,login,
E3727,U0695,2025-01-07,login,
E3728,U0696,2025-03-12,login,
E3729,U0696,2025-01-05,browse,
E3730,U0696,2025-02-25,login,
E3731,U0696,2025-03-12,login,
E3732,U0696,2025-04-08,purchase,76.72
E3733,U0696,2025-02-01,browse,
E3734,U0696,2025-02-18,browse,
E3735,U0696,2025-04-11,feature_used,
E3736,U0697,2025-02-26,login,
E3737,U0697,2025-02-26,browse,
E3738,U0697,2025-03-16,login,
E3739,U0697,2025-02-23,browse,
E3740,U0697,2025-03-22,browse,
E3741,U0698,2025-03-04,browse,
E3742,U0698,2025-03-19,login,
E3743,U0698,2025-02-17,purchase,74.15
E3744,U0698,2025-01-23,browse,
E3745,U0698,2025-03-28,feature_used,
E3746,U0699,2025-02-05,purchase,45.82
E3747,U0699,2025-01-08,login,
E3748,U0699,2025-02-09,browse,
E3749,U0699,2025-03-27,login,
E3750,U0699,2025-01-22,purchase,105.2
E3751,U0699,2025-01-16,login,
E3752,U0700,2025-04-16,login,
E3753,U0700,2025-03-31,browse,
E3754,U0700,2025-01-21,login,
E3755,U0700,2025-02-05,login,
E3756,U0701,2025-01-04,browse,
E3757,U0701,2025-03-10,login,
E3758,U0701,2025-04-19,purchase,41.32
E3759,U0701,2025-01-23,purchase,98.75
E3760,U0701,2025-01-16,purchase,106.23
E3761,U0701,2025-01-22,login,
E3762,U0701,2025-04-11,browse,
E3763,U0701,2025-03-29,feature_used,
E3764,U0702,2025-01-24,purchase,17.23
E3765,U0702,2025-04-02,purchase,5.65
E3766,U0702,2025-01-10,purchase,54.75
E3767,U0702,2025-03-14,login,
E3768,U0702,2025-03-18,purchase,39.05
E3769,U0703,2025-01-06,purchase,114.94
E3770,U0703,2025-04-02,login,
E3771,U0703,2025-03-10,login,
E3772,U0703,2025-02-18,purchase,89.64
E3773,U0703,2025-02-08,browse,
E3774,U0703,2025-04-12,login,
E3775,U0703,2025-01-02,login,
E3776,U0704,2025-03-06,purchase,115.23
E3777,U0704,2025-04-12,purchase,40.04
E3778,U0704,2025-03-08,login,
E3779,U0704,2025-04-11,login,
E3780,U0704,2025-04-03,feature_used,
E3781,U0705,2025-01-29,browse,
E3782,U0705,2025-02-17,browse,
E3783,U0705,2025-04-08,browse,
E3784,U0705,2025-03-22,login,
E3785,U0706,2025-04-28,browse,
E3786,U0706,2025-02-22,login,
E3787,U0706,2025-03-31,login,
E3788,U0706,2025-04-02,login,
E3789,U0706,2025-03-18,browse,
E3790,U0706,2025-04-13,feature_used,
E3791,U0707,2025-04-19,purchase,74.47
E3792,U0707,2025-01-29,browse,
E3793,U0707,2025-02-04,purchase,74.29
E3794,U0707,2025-03-16,purchase,12.96
E3795,U0707,2025-02-17,purchase,45.02
E3796,U0707,2025-02-02,browse,
E3797,U0707,2025-03-19,feature_used,
E3798,U0708,2025-04-16,purchase,85.95
E3799,U0708,2025-03-17,purchase,89.34
E3800,U0708,2025-02-09,browse,
E3801,U0708,2025-01-19,browse,
E3802,U0709,2025-04-07,login,
E3803,U0709,2025-02-11,browse,
E3804,U0709,2025-03-25,purchase,101.45
E3805,U0709,2025-04-04,login,
E3806,U0709,2025-04-16,purchase,33.61
E3807,U0709,2025-01-05,browse,
E3808,U0709,2025-02-19,browse,
E3809,U0710,2025-02-02,login,
E3810,U0710,2025-01-26,purchase,40.81
E3811,U0710,2025-03-31,login,
E3812,U0710,2025-04-10,purchase,22.93
E3813,U0710,2025-03-26,feature_used,
E3814,U0711,2025-01-18,browse,
E3815,U0711,2025-02-16,purchase,30.43
E3816,U0711,2025-03-22,login,
E3817,U0711,2025-01-30,browse,
E3818,U0711,2025-03-25,feature_used,
E3819,U0712,2025-03-18,browse,
E3820,U0712,2025-01-18,browse,
E3821,U0712,2025-02-27,login,
E3822,U0712,2025-04-28,browse,
E3823,U0712,2025-03-01,browse,
E3824,U0712,2025-03-29,browse,
E3825,U0712,2025-01-27,browse,
E3826,U0712,2025-03-27,feature_used,
E3827,U0713,2025-01-21,purchase,50.83
E3828,U0713,2025-03-03,login,
E3829,U0713,2025-01-10,purchase,95.61
E3830,U0713,2025-04-30,browse,
E3831,U0713,2025-04-12,feature_used,
E3832,U0714,2025-01-05,purchase,33.04
E3833,U0714,2025-03-20,purchase,89.78
E3834,U0714,2025-02-19,login,
E3835,U0715,2025-01-28,login,
E3836,U0715,2025-04-29,browse,
E3837,U0715,2025-04-17,browse,
E3838,U0715,2025-01-27,browse,
E3839,U0715,2025-03-06,browse,
E3840,U0715,2025-02-03,login,
E3841,U0715,2025-03-22,purchase,53.65
E3842,U0715,2025-04-02,feature_used,
E3843,U0716,2025-01-13,purchase,97.34
E3844,U0716,2025-04-11,browse,
E3845,U0716,2025-01-03,login,
E3846,U0716,2025-03-27,feature_used,
E3847,U0717,2025-03-05,purchase,110.04
E3848,U0717,2025-04-11,browse,
E3849,U0717,2025-03-07,purchase,97.09
E3850,U0717,2025-03-20,browse,
E3851,U0717,2025-03-07,login,
E3852,U0718,2025-02-04,browse,
E3853,U0718,2025-01-24,browse,
E3854,U0718,2025-03-29,purchase,48.28
E3855,U0718,2025-01-17,login,
E3856,U0719,2025-04-23,login,
E3857,U0719,2025-01-29,purchase,63.8
E3858,U0719,2025-01-07,browse,
E3859,U0719,2025-04-03,browse,
E3860,U0719,2025-02-22,purchase,64.74
E3861,U0720,2025-02-22,browse,
E3862,U0720,2025-02-08,login,
E3863,U0720,2025-03-08,login,
E3864,U0720,2025-03-07,browse,
E3865,U0721,2025-04-15,browse,
E3866,U0721,2025-03-29,login,
E3867,U0721,2025-03-27,purchase,71.58
E3868,U0721,2025-04-23,browse,
E3869,U0721,2025-03-19,login,
E3870,U0722,2025-03-24,browse,
E3871,U0722,2025-03-18,purchase,64.02
E3872,U0722,2025-01-26,purchase,63.35
E3873,U0722,2025-03-27,browse,
E3874,U0722,2025-01-21,purchase,63.46
E3875,U0722,2025-04-10,login,
E3876,U0722,2025-04-30,login,
E3877,U0723,2025-01-13,browse,
E3878,U0723,2025-01-03,purchase,49.06
E3879,U0723,2025-03-31,browse,
E3880,U0723,2025-03-31,login,
E3881,U0723,2025-03-23,purchase,55.45
E3882,U0723,2025-04-06,login,
E3883,U0723,2025-03-28,feature_used,
E3884,U0724,2025-01-26,purchase,51.1
E3885,U0724,2025-01-03,purchase,94.78
E3886,U0724,2025-02-20,login,
E3887,U0724,2025-02-09,purchase,109.84
E3888,U0724,2025-03-09,browse,
E3889,U0724,2025-02-05,browse,
E3890,U0724,2025-02-20,browse,
E3891,U0725,2025-01-24,browse,
E3892,U0725,2025-03-02,login,
E3893,U0725,2025-04-20,login,
E3894,U0725,2025-01-18,browse,
E3895,U0726,2025-01-13,login,
E3896,U0726,2025-02-19,purchase,36.26
E3897,U0726,2025-04-11,login,
E3898,U0726,2025-01-06,purchase,96.2
E3899,U0726,2025-03-24,feature_used,
E3900,U0727,2025-04-22,login,
E3901,U0727,2025-01-05,browse,
E3902,U0727,2025-03-13,login,
E3903,U0727,2025-04-20,browse,
E3904,U0727,2025-04-11,feature_used,
E3905,U0728,2025-01-12,browse,
E3906,U0728,2025-03-16,login,
E3907,U0728,2025-01-03,browse,
E3908,U0728,2025-03-04,purchase,74.53
E3909,U0728,2025-04-18,purchase,63.66
E3910,U0728,2025-03-05,login,
E3911,U0728,2025-04-13,feature_used,
E3912,U0729,2025-03-17,purchase,84.12
E3913,U0729,2025-02-13,browse,
E3914,U0729,2025-04-05,browse,
E3915,U0729,2025-03-30,purchase,78.88
E3916,U0729,2025-04-27,login,
E3917,U0729,2025-03-21,purchase,101.76
E3918,U0730,2025-04-09,browse,
E3919,U0730,2025-02-13,purchase,32.91
E3920,U0730,2025-03-08,login,
E3921,U0730,2025-03-09,login,
E3922,U0730,2025-04-08,feature_used,
E3923,U0731,2025-03-14,purchase,106.73
E3924,U0731,2025-02-28,purchase,99.36
E3925,U0731,2025-04-29,browse,
E3926,U0731,2025-01-09,login,
E3927,U0731,2025-01-12,purchase,25.75
E3928,U0731,2025-04-29,browse,
E3929,U0731,2025-02-10,login,
E3930,U0731,2025-04-08,feature_used,
E3931,U0732,2025-04-30,purchase,9.01
E3932,U0732,2025-01-19,purchase,17.25
E3933,U0732,2025-03-12,login,
E3934,U0732,2025-01-31,login,
E3935,U0732,2025-03-23,browse,
E3936,U0732,2025-02-09,login,
E3937,U0732,2025-01-14,login,
E3938,U0733,2025-04-15,login,
E3939,U0733,2025-02-05,login,
E3940,U0733,2025-04-27,login,
E3941,U0733,2025-01-27,login,
E3942,U0733,2025-03-13,login,
E3943,U0733,2025-02-01,browse,
E3944,U0733,2025-03-23,feature_used,
E3945,U0734,2025-02-07,login,
E3946,U0734,2025-03-01,browse,
E3947,U0734,2025-01-01,login,
E3948,U0734,2025-01-05,browse,
E3949,U0734,2025-03-04,browse,
E3950,U0734,2025-04-09,browse,
E3951,U0734,2025-04-08,feature_used,
E3952,U0735,2025-04-09,login,
E3953,U0735,2025-04-29,browse,
E3954,U0735,2025-01-07,purchase,34.85
E3955,U0735,2025-04-16,browse,
E3956,U0735,2025-04-10,feature_used,
E3957,U0736,2025-02-06,login,
E3958,U0736,2025-03-28,purchase,62.7
E3959,U0736,2025-03-12,browse,
E3960,U0736,2025-03-17,purchase,78.18
E3961,U0737,2025-01-29,login,
E3962,U0737,2025-04-26,login,
E3963,U0737,2025-02-20,browse,
E3964,U0737,2025-01-18,purchase,107.97
E3965,U0737,2025-02-27,login,
E3966,U0738,2025-04-10,browse,
E3967,U0738,2025-04-20,purchase,95.53
E3968,U0738,2025-01-13,browse,
E3969,U0738,2025-03-06,browse,
E3970,U0738,2025-01-16,login,
E3971,U0738,2025-04-29,purchase,18.27
E3972,U0738,2025-04-15,login,
E3973,U0739,2025-02-24,browse,
E3974,U0739,2025-04-25,purchase,108.96
E3975,U0739,2025-02-26,browse,
E3976,U0739,2025-03-21,feature_used,
E3977,U0740,2025-01-14,login,
E3978,U0740,2025-01-02,login,
E3979,U0740,2025-03-13,login,
E3980,U0740,2025-04-19,login,
E3981,U0740,2025-04-29,browse,
E3982,U0740,2025-03-11,browse,
E3983,U0740,2025-04-11,browse,
E3984,U0741,2025-01-14,purchase,37.9
E3985,U0741,2025-02-06,browse,
E3986,U0741,2025-01-08,login,
E3987,U0741,2025-04-13,purchase,71.67
E3988,U0741,2025-03-18,browse,
E3989,U0741,2025-01-13,browse,
E3990,U0741,2025-02-09,login,
E3991,U0742,2025-02-27,login,
E3992,U0742,2025-03-16,browse,
E3993,U0742,2025-02-02,browse,
E3994,U0742,2025-03-29,purchase,115.9
E3995,U0742,2025-03-07,purchase,82.44
E3996,U0742,2025-01-30,browse,
E3997,U0742,2025-03-21,feature_used,
E3998,U0743,2025-01-12,login,
E3999,U0743,2025-03-19,browse,
E4000,U0743,2025-02-25,login,
E4001,U0743,2025-01-18,login,
E4002,U0743,2025-01-27,browse,
E4003,U0743,2025-01-28,login,
E4004,U0743,2025-03-23,login,
E4005,U0744,2025-02-16,login,
E4006,U0744,2025-03-19,browse,
E4007,U0744,2025-02-20,login,
E4008,U0744,2025-03-17,feature_used,
E4009,U0745,2025-02-26,browse,
E4010,U0745,2025-02-23,purchase,109.44
E4011,U0745,2025-04-26,browse,
E4012,U0745,2025-01-16,purchase,59.23
E4013,U0745,2025-03-28,feature_used,
E4014,U0746,2025-01-17,login,
E4015,U0746,2025-01-15,login,
E4016,U0746,2025-04-24,login,
